RecordID,DateOfRecord,UserID,FullName,Age,Gender,EmailAddress,Income,MarritalStatus,CountryID,CountryName,Region,ZipCode,RegisteredDate,LastOnline,GameID,GameName,GamePlatForm,GameCategories,ReleaseDate,PaymentType,IncomeByAds,IncomeByPurchase,IncomeBoughtIngameItems,ModifiedDate
40198,2018-06-06,16084,Chad Henry,44,Female,ortegakevin@hotmail.com,90000,Single,1,United States,North America,33872,2017-11-10,2018-04-06,21805,Mckinney-Davis zOd_4095,Xbox,Sports games,2015-01-01,Free,232.85,0.0,2695.46,2021-08-31 13:29:48
74360,2018-02-22,16242,Sierra Ferguson,59,Female,cheryl25@yahoo.com,180000,Single,17,Sweden,Europe,99652,2016-02-08,2017-10-08,21560,White-Jimenez Dtw_8684,SmartPhone/Tablet,Idle games,2015-11-08,Free,425.6,0.0,1387.71,2021-08-31 13:29:48
72360,2020-05-12,17005,Pamela Fernandez,17,Female,ryanpadilla@gmail.com,1000,Single,11,Germany,Europe,95048,2019-12-09,2020-01-07,21543,"Kidd, Griffin and Lowery VYP_2960",PlayStation,Sports games,2018-04-19,Free,407.5,0.0,683.13,2021-08-31 13:29:48
26472,2018-02-23,16419,James Smith,40,Male,jonesroger@hotmail.com,70000,Married,12,China,Asia,14371,2016-06-09,2017-12-29,20353,Jones-Coleman nRC_0196,SmartPhone/Tablet,Puzzle games,2015-06-09,Free,262.86,0.0,4928.4,2021-08-31 13:29:48
39516,2017-10-18,16609,Lisa Smith,60,Male,tyler83@yahoo.com,110000,Married,13,Singapore,Asia,14349,2016-05-08,2017-06-16,21307,Shaw-Webster tck_7126,Nitendo Switch,Sports games,2015-11-05,Purchase,0.0,104.53,4617.27,2021-08-31 13:29:48
23246,2020-07-27,16055,Lori Cox,44,Female,tricia18@gmail.com,130000,Married,3,Taiwan,Asia,00801,2015-08-23,2020-05-01,21168,"Leblanc, Kent and Barnett Opa_8667",Nitendo Switch,Sports games,2015-03-19,Purchase,0.0,866.21,2115.83,2021-08-31 13:29:48
2234,2017-09-26,16824,Elizabeth Watson,50,Male,rkeith@hotmail.com,125000,Single,8,Canada,Europe,31113,2017-03-29,2017-08-23,21610,Glass-Shields SYp_2961,PlayStation,Idle games,2015-09-02,Purchase,0.0,487.28,4731.06,2021-08-31 13:29:48
83300,2018-07-14,16771,Mary Chen,31,Female,ashleywatkins@yahoo.com,75000,Married,2,Japan,Asia,60275,2017-11-16,2018-02-28,20321,Krueger-Perez RFQ_6340,SmartPhone/Tablet,Action-adventure games,2016-03-11,Purchase,0.0,362.39,604.06,2021-08-31 13:29:48
2155,2019-02-28,16822,Meagan Scott,21,Female,scottrichardson@hotmail.com,65000,Married,7,United Kingdom,Europe,87682,2018-06-16,2018-09-24,21653,"Dixon, Mcbride and Burgess Gyf_7227",PlayStation,Idle games,2015-10-28,Free,394.56,0.0,3260.71,2021-08-31 13:29:48
29845,2018-10-10,15770,Kaylee Wilson,59,Female,willie19@yahoo.com,60000,Married,7,United Kingdom,Europe,74649,2017-10-13,2018-04-17,20604,Powers Inc rEY_1199,Nitendo Switch,Idle games,2016-10-24,Free,101.29,0.0,4481.5,2021-08-31 13:29:48
33484,2017-08-30,16874,Kimberly Williams,57,Female,hermanmichael@gmail.com,200000,Married,3,Taiwan,Asia,54982,2016-03-01,2017-04-19,21835,Holt Inc evw_7347,SmartPhone/Tablet,Sports games,2015-05-19,Purchase,0.0,629.32,4851.02,2021-08-31 13:29:48
63366,2017-06-18,16275,April Pratt,12,Male,martinandrew@hotmail.com,6500,Single,20,Ireland,Europe,72142,2015-09-27,2017-02-12,20430,Lee-Compton QCk_6170,SmartPhone/Tablet,Strategy games,2015-05-22,Purchase,0.0,379.52,3425.05,2021-08-31 13:29:48
37230,2020-01-11,16882,Antonio Williamson,38,Female,jennifer56@gmail.com,85000,Single,9,New Zealand,Europe,29562,2018-03-03,2019-10-20,21803,"Love, Page and Anderson onG_3842",SmartPhone/Tablet,Strategy games,2017-07-19,Purchase,0.0,132.6,3127.42,2021-08-31 13:29:48
11350,2018-11-13,15712,Cody Clark,59,Male,lance19@hotmail.com,75000,Single,18,France,Europe,78382,2018-05-11,2018-05-13,21029,Cardenas Inc Kyd_1412,PlayStation,Action-adventure games,2017-01-17,Purchase,0.0,773.6,1868.66,2021-08-31 13:29:48
23557,2017-01-25,16186,Joseph Skinner,11,Female,william27@yahoo.com,9000,Single,15,South Africa,Europe,15104,2015-11-28,2016-12-18,21210,Adams LLC ipL_9510,Nitendo Switch,Adventure games,2015-01-21,Purchase,0.0,108.59,2078.12,2021-08-31 13:29:48
92071,2020-11-17,16988,Dale Garcia,10,Female,candice82@yahoo.com,3500,Single,17,Sweden,Europe,03212,2018-07-24,2020-06-16,20260,Carpenter LLC OzN_1769,Xbox,Sports games,2017-08-16,Free,169.84,0.0,3374.99,2021-08-31 13:29:48
32389,2020-05-12,16707,William Burns,58,Male,uanderson@gmail.com,35000,Single,17,Sweden,Europe,72048,2019-09-03,2020-03-07,20923,Lopez-Ortega rzP_1059,SmartPhone/Tablet,Puzzle games,2018-06-18,Purchase,0.0,995.21,2085.98,2021-08-31 13:29:48
46985,2020-05-06,16796,Julie Martin,44,Male,kari75@gmail.com,70000,Single,9,New Zealand,Europe,05822,2019-08-29,2020-04-02,20576,Gonzalez-Hatfield fvD_5235,Xbox,Puzzle games,2017-12-15,Purchase,0.0,493.33,3075.33,2021-08-31 13:29:48
57869,2020-12-11,16414,Margaret Hale,10,Female,jerry86@yahoo.com,2000,Single,7,United Kingdom,Europe,66822,2018-09-23,2020-07-03,21640,Andrews and Sons siN_4770,SmartPhone/Tablet,Strategy games,2015-12-07,Free,60.92,0.0,1303.45,2021-08-31 13:29:48
61143,2019-06-08,16798,Dr. Katrina Wells,13,Female,brittanyriggs@yahoo.com,4500,Single,7,United Kingdom,Europe,90474,2017-11-08,2019-01-09,20695,Hernandez-Dixon ppU_3492,Xbox,Role-playing games,2016-04-06,Free,464.95,0.0,3836.07,2021-08-31 13:29:48
23748,2019-12-30,16524,John Thomas,17,Male,hernandezolivia@hotmail.com,2000,Single,16,Denmark,Europe,57299,2018-08-27,2019-07-09,21761,"Harding, Hoffman and Bright khm_5643",SmartPhone/Tablet,Idle games,2016-04-05,Free,374.14,0.0,262.46,2021-08-31 13:29:48
36627,2020-02-09,16774,Laura Brown,17,Female,jasonjones@yahoo.com,8000,Single,1,United States,North America,84847,2019-03-27,2019-10-10,20371,"Jackson, Montgomery and Johnson WLu_6771",SmartPhone/Tablet,Strategy games,2018-02-21,Free,230.79,0.0,4576.52,2021-08-31 13:29:48
75854,2020-05-12,16876,Haley Young,28,Female,juan25@yahoo.com,120000,Married,19,United Arab Emirates,Asia,53127,2018-07-05,2020-01-20,20608,"Moore, Gardner and Benson qVx_7356",SmartPhone/Tablet,Adventure games,2017-05-23,Purchase,0.0,508.06,2421.0,2021-08-31 13:29:48
87408,2017-08-10,16444,Angela Jones,55,Female,brandon48@hotmail.com,55000,Married,3,Taiwan,Asia,55740,2016-03-19,2017-06-19,20577,"Whitehead, Gonzalez and Lewis RFZ_8589",SmartPhone/Tablet,Role-playing games,2015-12-07,Purchase,0.0,529.48,3827.52,2021-08-31 13:29:48
85443,2020-09-27,15623,Jason Mercado,48,Male,barry14@hotmail.com,120000,Married,9,New Zealand,Europe,37224,2016-11-20,2020-06-23,21752,Moore Inc pbN_8389,SmartPhone/Tablet,Idle games,2015-02-25,Purchase,0.0,218.32,2142.87,2021-08-31 13:29:48
11442,2020-04-23,15734,Melissa Holt,47,Male,jeromemiller@hotmail.com,20000,Married,8,Canada,Europe,57119,2019-10-09,2019-11-12,20800,"Castillo, Myers and Hines nVt_5997",PC,Idle games,2018-06-14,Free,192.66,0.0,1394.04,2021-08-31 13:29:48
70884,2017-02-26,15725,Ricardo Logan,53,Male,mendozaashley@gmail.com,95000,Married,13,Singapore,Asia,96419,2015-11-11,2016-11-27,21749,Harrell-Reeves rvT_1004,Nitendo Switch,Action-adventure games,2015-05-27,Free,492.52,0.0,3036.53,2021-08-31 13:29:48
71027,2017-06-24,16777,Erika Riley,7,Female,lozanobailey@gmail.com,3500,Single,10,Norway,Europe,14379,2016-11-08,2017-04-09,20438,Reynolds PLC FfP_8380,SmartPhone/Tablet,Strategy games,2015-01-17,Free,462.5,0.0,35.64,2021-08-31 13:29:48
3440,2020-07-03,16322,Brittney Waller,48,Female,chantiffany@yahoo.com,65000,Single,6,Hong Kong,Asia,96522,2019-11-26,2020-03-27,21134,"Murray, Smith and Williams ujs_7935",PlayStation,Action-adventure games,2017-11-25,Purchase,0.0,867.21,1867.69,2021-08-31 13:29:48
14993,2017-07-31,15824,Seth Bauer Jr.,32,Female,jeffreymeyer@hotmail.com,165000,Single,13,Singapore,Asia,06264,2016-11-04,2017-05-09,20493,Roberson-Swanson bvC_4659,PlayStation,Role-playing games,2015-04-06,Free,201.12,0.0,2802.88,2021-08-31 13:29:48
24763,2019-08-08,16028,Timothy Spencer,9,Female,markdalton@gmail.com,5000,Single,2,Japan,Asia,97641,2017-01-27,2019-03-08,20376,Dillon Ltd sWp_6806,PlayStation,Sports games,2016-04-20,Free,494.95,0.0,1605.35,2021-08-31 13:29:48
46256,2017-08-12,16893,Sara Rodriguez,17,Male,turnerjohn@hotmail.com,5500,Single,11,Germany,Europe,86783,2015-05-30,2017-03-12,21398,Scott Ltd PeY_9488,PC,Simulation games,2015-01-02,Purchase,0.0,688.52,1668.5,2021-08-31 13:29:48
80942,2017-05-17,16381,Tamara Holloway,38,Female,donald93@gmail.com,30000,Married,9,New Zealand,Europe,90912,2016-06-07,2016-12-18,20689,"Hernandez, Washington and Wang RQp_9469",PC,Sports games,2015-05-27,Purchase,0.0,634.89,382.4,2021-08-31 13:29:48
18169,2018-09-11,16143,Rebecca Delacruz,25,Female,kevin85@hotmail.com,145000,Married,3,Taiwan,Asia,24911,2016-11-03,2018-06-29,20215,Velazquez-Larsen lks_8590,Xbox,Puzzle games,2016-06-13,Free,394.23,0.0,2014.9,2021-08-31 13:29:48
85667,2019-11-25,15687,James Baldwin,38,Male,mjohnson@yahoo.com,90000,Single,19,United Arab Emirates,Asia,66764,2016-01-19,2019-10-08,20941,Murphy Group xUG_8556,SmartPhone/Tablet,Action games,2015-10-31,Free,57.15,0.0,4557.56,2021-08-31 13:29:48
56723,2020-10-29,15750,Margaret Parks,59,Female,iwilson@hotmail.com,125000,Married,10,Norway,Europe,03319,2019-11-14,2020-06-09,21693,"Yates, Lopez and Graham Wsl_3059",Xbox,Role-playing games,2019-01-07,Purchase,0.0,665.19,4324.17,2021-08-31 13:29:48
44359,2019-07-24,15979,Benjamin Brown,47,Female,graycatherine@gmail.com,95000,Married,4,Australia,Australia,61810,2017-08-13,2019-05-09,20982,Wilson-Myers VlK_7141,Nitendo Switch,Role-playing games,2016-02-25,Free,222.68,0.0,3844.7,2021-08-31 13:29:48
75560,2017-12-23,15731,Sean Perkins,16,Female,xrocha@gmail.com,5500,Single,7,United Kingdom,Europe,76246,2016-07-08,2017-10-14,21150,Butler-Morrison lNs_6488,SmartPhone/Tablet,Puzzle games,2015-06-28,Free,48.73,0.0,3288.04,2021-08-31 13:29:48
16982,2017-06-14,16713,Troy Yang,20,Female,reynoldsalbert@gmail.com,160000,Single,7,United Kingdom,Europe,12268,2015-08-16,2017-02-17,21169,Davis LLC dfd_6367,PC,Simulation games,2015-07-11,Free,176.19,0.0,3620.35,2021-08-31 13:29:48
69383,2020-08-18,16732,Michael Simpson,29,Male,briansanders@gmail.com,90000,Single,3,Taiwan,Asia,28061,2018-12-09,2020-05-27,21768,Rosales Ltd Jcv_9240,PC,Puzzle games,2018-11-12,Purchase,0.0,652.07,2863.85,2021-08-31 13:29:48
37238,2019-11-23,16101,Jacob Reed,49,Male,adam14@gmail.com,115000,Married,3,Taiwan,Asia,43985,2017-04-28,2019-05-25,20838,Martin-Thomas wAL_5521,PlayStation,Strategy games,2016-10-05,Free,145.68,0.0,2257.95,2021-08-31 13:29:48
59618,2017-05-27,16234,Malik Castillo,15,Male,denniswilson@hotmail.com,6500,Single,8,Canada,Europe,18697,2015-07-01,2017-04-05,20830,Dennis-Benton QwS_9792,SmartPhone/Tablet,Action-adventure games,2015-04-14,Free,378.4,0.0,949.94,2021-08-31 13:29:48
17031,2020-11-04,16250,Erica Brewer,47,Male,bryan26@yahoo.com,20000,Married,18,France,Europe,86393,2018-11-25,2020-08-07,21742,"Greene, Waters and Johnson uPh_9920",PlayStation,Idle games,2018-10-16,Purchase,0.0,567.54,1260.31,2021-08-31 13:29:48
2705,2020-09-02,16976,Michele Anderson,29,Female,pvaughn@gmail.com,45000,Single,20,Ireland,Europe,15296,2018-12-05,2020-04-18,20396,Mosley-Fields nrY_8491,PC,Strategy games,2018-05-09,Free,224.71,0.0,2971.37,2021-08-31 13:29:48
62835,2020-05-02,16459,Lisa Todd,59,Female,charlesmays@yahoo.com,30000,Single,13,Singapore,Asia,18487,2017-10-26,2019-11-28,21657,Moss-Little JFm_0414,SmartPhone/Tablet,Simulation games,2016-01-17,Purchase,0.0,463.12,3082.48,2021-08-31 13:29:48
71883,2020-12-18,15997,Laura Lee,23,Male,kenneth28@gmail.com,75000,Single,1,United States,North America,89029,2020-03-07,2020-07-18,21009,Zamora Ltd PVp_3903,Xbox,Strategy games,2015-01-23,Purchase,0.0,848.29,4967.34,2021-08-31 13:29:48
68347,2018-07-06,16571,Michael Beltran,44,Male,gbernard@hotmail.com,105000,Married,8,Canada,Europe,48261,2017-01-22,2018-05-27,21823,Matthews Ltd jxX_2757,SmartPhone/Tablet,Action-adventure games,2016-10-11,Purchase,0.0,721.26,940.61,2021-08-31 13:29:48
5513,2018-11-21,16560,James Turner,35,Male,charles74@hotmail.com,60000,Married,14,Switzerland,Europe,61527,2015-06-24,2018-06-21,21588,"Gonzales, Werner and Walker Uer_5392",PlayStation,Idle games,2015-04-04,Free,249.02,0.0,4084.8,2021-08-31 13:29:48
35545,2020-10-21,16251,Blake Whitaker,8,Female,fieldsdiane@gmail.com,3000,Single,12,China,Asia,24955,2019-01-12,2020-07-01,20570,Walls Ltd Ywt_2774,PlayStation,Role-playing games,2016-09-05,Free,349.07,0.0,4875.46,2021-08-31 13:29:48
7766,2020-04-11,16705,Geoffrey Levine,11,Male,thomas65@hotmail.com,1000,Single,10,Norway,Europe,53440,2018-08-26,2020-02-09,21245,Edwards LLC PBU_4619,Xbox,Action-adventure games,2016-08-23,Free,274.4,0.0,1383.38,2021-08-31 13:29:48
16611,2018-08-08,16866,Monica Reyes,24,Male,powellanthony@yahoo.com,20000,Single,19,United Arab Emirates,Asia,16086,2016-04-13,2018-02-13,20464,"Chavez, Pace and Jones HLO_0885",Xbox,Simulation games,2016-02-14,Free,268.41,0.0,409.33,2021-08-31 13:29:48
62784,2020-12-22,16738,Jason Harris,20,Female,laura37@yahoo.com,100000,Married,5,South Korea,Asia,53799,2020-03-29,2020-08-20,21714,"Rodriguez, Morgan and Reyes mkh_3598",Xbox,Sports games,2016-09-14,Free,382.44,0.0,616.32,2021-08-31 13:29:48
27514,2020-07-26,16874,John Sullivan,18,Male,stephen58@yahoo.com,75000,Single,7,United Kingdom,Europe,36822,2019-11-15,2020-03-08,21665,Campbell Group TRo_0509,PlayStation,Sports games,2016-10-18,Purchase,0.0,695.77,1846.5,2021-08-31 13:29:48
18766,2017-05-22,16002,Daniel Marshall,27,Female,amanda16@gmail.com,135000,Married,18,France,Europe,47610,2015-04-30,2017-01-13,20651,Gonzales PLC FAY_2231,Nitendo Switch,Action-adventure games,2015-02-16,Purchase,0.0,949.61,437.12,2021-08-31 13:29:48
23512,2018-05-11,16697,Joseph Jackson,26,Male,mjackson@yahoo.com,75000,Married,7,United Kingdom,Europe,05998,2016-01-05,2017-12-25,21156,Armstrong LLC KYh_3450,PlayStation,Action-adventure games,2015-05-26,Free,399.3,0.0,595.78,2021-08-31 13:29:48
43391,2018-01-02,15790,Tiffany Sherman,15,Female,zachary28@yahoo.com,11000,Single,19,United Arab Emirates,Asia,98857,2017-07-22,2017-11-25,20737,"Martin, Barrett and Jones BnV_1612",Xbox,Sports games,2015-03-20,Free,303.42,0.0,571.83,2021-08-31 13:29:48
40596,2018-06-03,16623,Herbert Villa,10,Female,igarcia@yahoo.com,1500,Single,1,United States,North America,27257,2016-02-14,2018-02-02,21626,Graham Inc hXC_6106,PlayStation,Sports games,2015-09-17,Purchase,0.0,650.26,636.32,2021-08-31 13:29:48
30465,2019-07-15,15829,John Cisneros,33,Female,suzanne32@gmail.com,120000,Married,18,France,Europe,79449,2017-01-25,2019-02-01,21333,Stanley and Sons lVE_1120,Nitendo Switch,Puzzle games,2016-05-21,Purchase,0.0,353.55,3420.22,2021-08-31 13:29:48
45310,2017-11-01,15885,Nicole Campbell,41,Female,lauren60@gmail.com,110000,Married,8,Canada,Europe,81381,2016-07-13,2017-08-29,21787,Parker PLC KNB_9233,Nitendo Switch,Puzzle games,2015-01-23,Purchase,0.0,197.13,1797.04,2021-08-31 13:29:48
43476,2017-02-10,15971,Priscilla Martinez,13,Female,matthewthomas@hotmail.com,5000,Single,17,Sweden,Europe,50597,2015-03-22,2016-12-15,21386,"Williams, Simmons and Wells OyC_7546",Nitendo Switch,Adventure games,2015-03-03,Free,194.67,0.0,3465.65,2021-08-31 13:29:48
80018,2020-07-01,16554,Amanda Alexander,16,Male,pamelasmith@yahoo.com,5500,Single,10,Norway,Europe,91436,2018-04-06,2020-05-26,20607,Lopez-Dominguez cAQ_1992,PC,Sports games,2015-01-12,Free,458.97,0.0,3630.54,2021-08-31 13:29:48
27462,2019-12-07,16574,Molly Hughes,12,Male,fgallagher@gmail.com,5500,Single,6,Hong Kong,Asia,64598,2018-07-20,2019-10-28,21560,"Taylor, Vasquez and Mills Gbz_9110",Nitendo Switch,Sports games,2016-08-17,Purchase,0.0,285.56,1003.16,2021-08-31 13:29:48
64140,2019-10-29,16562,Natasha Allen,58,Female,umelton@yahoo.com,180000,Single,4,Australia,Australia,44540,2017-02-03,2019-07-22,21343,"Patel, Hernandez and Moore maC_1768",Nitendo Switch,Simulation games,2016-12-15,Purchase,0.0,632.27,1531.62,2021-08-31 13:29:48
51805,2019-01-04,15780,Katherine Foster,51,Male,donovanjill@gmail.com,50000,Single,7,United Kingdom,Europe,29373,2018-05-11,2018-10-02,21600,"Schultz, Crawford and Frederick NCH_2636",Xbox,Simulation games,2015-07-01,Purchase,0.0,516.62,2565.69,2021-08-31 13:29:48
19412,2020-11-13,16751,Kendra Stuart,59,Female,elliottdavid@yahoo.com,200000,Single,13,Singapore,Asia,01254,2018-07-21,2020-06-27,20775,Randolph-Mitchell aJg_7074,SmartPhone/Tablet,Puzzle games,2017-03-19,Purchase,0.0,359.54,4845.63,2021-08-31 13:29:48
14509,2018-06-05,16772,Jason Thomas,59,Female,qkelly@yahoo.com,195000,Married,3,Taiwan,Asia,90720,2016-04-15,2018-02-20,21035,Meyer-Carroll Pal_4317,PlayStation,Simulation games,2015-02-07,Free,50.96,0.0,292.31,2021-08-31 13:29:48
11200,2019-04-16,16851,Carmen Morris,20,Male,schambers@gmail.com,10000,Single,9,New Zealand,Europe,84429,2015-03-09,2018-12-26,20533,"Haynes, Dominguez and Torres mLO_1963",Nitendo Switch,Strategy games,2015-01-29,Purchase,0.0,905.61,242.39,2021-08-31 13:29:48
21021,2020-05-13,16480,Carrie Graham,57,Female,qstewart@hotmail.com,20000,Single,5,South Korea,Asia,22578,2018-05-06,2020-01-02,21346,Parker PLC okb_0120,PC,Adventure games,2015-03-31,Free,237.98,0.0,4240.77,2021-08-31 13:29:48
18009,2019-08-02,15715,Melissa Ruiz,54,Female,alexandra86@yahoo.com,105000,Single,12,China,Asia,85111,2018-02-15,2019-06-03,21814,Wolf-Lucero GCW_3832,Nitendo Switch,Sports games,2017-05-25,Purchase,0.0,149.64,4098.62,2021-08-31 13:29:48
89301,2020-07-14,16945,Brandon Kim,25,Female,walter96@yahoo.com,45000,Single,19,United Arab Emirates,Asia,57702,2019-12-05,2020-03-10,21619,"Richmond, Alexander and Bailey DER_0820",PC,Action-adventure games,2017-12-22,Free,424.34,0.0,989.95,2021-08-31 13:29:48
56529,2020-09-16,16224,Tracy Guerrero,21,Female,alvindean@yahoo.com,105000,Married,5,South Korea,Asia,15089,2018-05-18,2020-07-15,21055,Kim LLC jYs_6889,Xbox,Action games,2017-02-04,Purchase,0.0,601.34,3155.95,2021-08-31 13:29:48
54711,2017-07-18,16490,John Thomas,19,Male,lopezbrandon@yahoo.com,75000,Married,13,Singapore,Asia,91159,2015-12-07,2017-03-21,20549,"Boone, Thomas and Collins Pkn_8458",SmartPhone/Tablet,Role-playing games,2015-10-18,Free,86.87,0.0,186.86,2021-08-31 13:29:48
40440,2017-07-22,16271,Sydney Rowe,59,Male,mreed@gmail.com,25000,Married,20,Ireland,Europe,45837,2016-06-29,2017-01-23,20644,Harvey-Jackson FID_7494,SmartPhone/Tablet,Strategy games,2015-01-29,Purchase,0.0,260.53,1264.66,2021-08-31 13:29:48
52072,2017-07-17,16876,Michael Wright,18,Female,nicolebriggs@hotmail.com,150000,Single,6,Hong Kong,Asia,70464,2016-09-26,2017-06-11,20207,Parker-Brennan Spx_0872,Nitendo Switch,Action games,2015-09-17,Purchase,0.0,380.48,4134.97,2021-08-31 13:29:48
10089,2019-11-27,16014,Catherine Lee,45,Male,matthew99@hotmail.com,125000,Single,20,Ireland,Europe,28647,2016-05-31,2019-07-15,20413,"Owens, Boyd and Ruiz Lbi_5137",Nitendo Switch,Strategy games,2016-01-14,Purchase,0.0,484.54,1931.4,2021-08-31 13:29:48
63838,2017-03-10,15772,Mr. James Scott,36,Male,smithpatricia@gmail.com,190000,Single,7,United Kingdom,Europe,45751,2015-10-01,2016-12-14,21474,Gonzalez-Collins sNx_5072,SmartPhone/Tablet,Role-playing games,2015-06-13,Free,108.56,0.0,2670.49,2021-08-31 13:29:48
80029,2018-04-01,16952,David Harris,33,Female,frussell@yahoo.com,140000,Married,10,Norway,Europe,20013,2016-06-02,2017-11-08,21569,Fuller-Trujillo ACz_1132,Nitendo Switch,Puzzle games,2016-04-19,Purchase,0.0,331.12,1142.22,2021-08-31 13:29:48
12395,2018-10-24,16407,Lauren Adkins,46,Male,elee@yahoo.com,180000,Married,19,United Arab Emirates,Asia,52254,2017-07-23,2018-05-03,20980,Ochoa-Hardin rUW_4360,PC,Role-playing games,2015-08-02,Purchase,0.0,723.03,4391.29,2021-08-31 13:29:48
43675,2020-12-20,16852,Katherine Mclean,53,Female,hendersonchristopher@gmail.com,135000,Single,2,Japan,Asia,21628,2019-09-19,2020-10-06,21065,"Brooks, Hernandez and Martinez EzR_4017",Xbox,Idle games,2018-01-23,Free,379.96,0.0,1411.05,2021-08-31 13:29:48
9923,2017-10-24,15892,Deborah Lewis,55,Female,karamartinez@gmail.com,170000,Married,10,Norway,Europe,01015,2016-04-13,2017-08-07,20730,Harper-Williams FCB_9066,Nitendo Switch,Action-adventure games,2015-03-17,Free,244.42,0.0,2359.82,2021-08-31 13:29:48
27310,2017-09-29,16479,Gregory Freeman,43,Female,martinezdana@yahoo.com,170000,Single,13,Singapore,Asia,46967,2016-12-23,2017-06-09,21386,"Baker, Lopez and Glover noV_9723",Nitendo Switch,Puzzle games,2015-08-24,Free,367.47,0.0,610.49,2021-08-31 13:29:48
50671,2017-08-16,16452,Laura Lin,45,Male,andrea65@yahoo.com,70000,Married,20,Ireland,Europe,55505,2016-12-12,2017-02-27,21400,"Gentry, George and Simmons TPx_0688",PC,Strategy games,2015-08-29,Free,354.95,0.0,4698.75,2021-08-31 13:29:48
37554,2017-08-06,16756,Renee Martinez,44,Female,ogates@hotmail.com,185000,Single,19,United Arab Emirates,Asia,94129,2015-10-08,2017-04-07,21083,Moody LLC ZuM_2260,PC,Adventure games,2015-06-13,Free,331.49,0.0,1398.21,2021-08-31 13:29:48
78180,2020-07-11,15661,James Garcia,31,Female,rebecca57@yahoo.com,185000,Single,4,Australia,Australia,13949,2019-03-02,2020-04-14,21317,Robinson Group RTk_9057,Xbox,Role-playing games,2018-02-25,Purchase,0.0,885.2,3330.61,2021-08-31 13:29:48
4862,2018-06-16,16841,Victor Campbell,31,Male,walshpatricia@gmail.com,45000,Married,8,Canada,Europe,33047,2017-11-29,2018-04-29,21278,Kane and Sons oUq_1952,Xbox,Simulation games,2015-05-03,Free,247.29,0.0,3308.95,2021-08-31 13:29:48
17940,2017-11-19,16598,Theresa Gray,51,Female,thomaslisa@gmail.com,200000,Married,15,South Africa,Europe,86762,2016-03-28,2017-09-11,20476,Hardy-Payne oSg_4347,PC,Idle games,2015-10-04,Purchase,0.0,445.64,4635.23,2021-08-31 13:29:48
17727,2018-03-07,15966,Katelyn Cochran,10,Female,leehall@hotmail.com,8000,Single,7,United Kingdom,Europe,41789,2016-09-23,2018-02-03,21201,Moore PLC KTI_5106,Xbox,Strategy games,2015-04-12,Free,17.31,0.0,4105.96,2021-08-31 13:29:48
63362,2019-12-29,16707,Paul Bailey,27,Female,diazgabrielle@hotmail.com,125000,Married,5,South Korea,Asia,08301,2017-03-15,2019-09-01,21290,Hart Ltd lZf_4254,PlayStation,Puzzle games,2016-08-02,Free,253.58,0.0,2091.66,2021-08-31 13:29:48
24074,2017-01-09,15904,Amanda Jones,26,Female,hartrachel@gmail.com,95000,Married,2,Japan,Asia,42694,2015-11-08,2016-09-21,21386,"Valdez, Morrison and Nelson NYG_6463",SmartPhone/Tablet,Idle games,2015-01-23,Purchase,0.0,514.58,1889.38,2021-08-31 13:29:48
30676,2017-12-06,16797,Chad Farrell,57,Female,bjohnston@yahoo.com,110000,Single,20,Ireland,Europe,56380,2015-10-08,2017-08-07,21808,"Walker, Cohen and Gonzales JeT_0409",PC,Sports games,2015-04-03,Purchase,0.0,102.23,1797.62,2021-08-31 13:29:48
30836,2020-01-24,16670,Andre Sanchez,56,Male,orogers@yahoo.com,75000,Single,11,Germany,Europe,06570,2017-10-18,2019-10-09,20214,Manning-Lowe Gbw_3477,PlayStation,Simulation games,2016-12-16,Free,288.05,0.0,1238.36,2021-08-31 13:29:48
40567,2017-10-24,16093,Allison Guzman,31,Male,amandamoore@gmail.com,90000,Single,19,United Arab Emirates,Asia,63127,2015-06-12,2017-08-30,20591,Mckenzie-Olson chc_4479,SmartPhone/Tablet,Role-playing games,2015-03-28,Free,360.98,0.0,3380.21,2021-08-31 13:29:48
20028,2020-08-23,16058,Peter Bailey,19,Female,griffinbonnie@hotmail.com,175000,Single,10,Norway,Europe,92999,2016-01-23,2020-03-10,20870,"Scott, Harper and Watson pVd_4317",PC,Role-playing games,2015-08-14,Purchase,0.0,803.09,2564.3,2021-08-31 13:29:48
3443,2019-10-01,16664,Jon Johnson,40,Female,susan28@yahoo.com,60000,Single,19,United Arab Emirates,Asia,39722,2019-02-28,2019-07-05,20706,"Miles, White and Swanson Mre_7856",Xbox,Action-adventure games,2015-07-24,Free,418.02,0.0,104.62,2021-08-31 13:29:48
90388,2018-08-15,16849,Tammy Nelson,27,Male,leslie01@yahoo.com,25000,Single,4,Australia,Australia,16669,2016-01-04,2018-04-02,21539,Fisher Ltd ZBP_4480,PC,Action games,2015-06-12,Purchase,0.0,743.13,912.99,2021-08-31 13:29:48
21803,2017-01-20,15932,Timothy Jones,42,Female,lisa53@gmail.com,195000,Single,20,Ireland,Europe,84524,2015-11-06,2016-08-09,20898,"Wilson, Jenkins and Walls fgB_1722",PC,Idle games,2015-04-09,Purchase,0.0,994.05,4640.46,2021-08-31 13:29:48
